"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene-AT3G20395",82.4946037045093,-0.340744413052979,0.283107223970935,-1.20358784305681,0.228748920564268,0.382642100782841
"gene-AT2G16800",1556.88453941952,0.0891132659960399,0.0740550038402295,1.20333888832547,0.228845206059839,0.382775395802541
"gene-AT2G47640",846.960618349791,-0.121423723899632,0.100929703108095,-1.20305242322558,0.228956034726937,0.382932995196087
"gene-AT3G12480",1555.36656024625,-0.0907850192704661,0.0754803652251386,-1.20276338090943,0.229067899195739,0.383092304000185
"gene-AT4G11640",220.480913892842,-0.212358153511948,0.176569270472531,-1.20269032625915,0.229096178790187,0.38311181280172
"gene-AT5G37990",1602.63826030319,-0.383825736046087,0.319181660535473,-1.20253066984539,0.229157990741643,0.38318197424705
"gene-AT1G74240",223.941214619551,0.215701854248855,0.179378420504996,1.20249611765785,0.229171369393342,0.38318197424705
"gene-AT3G05290",750.0219295206,0.114396415232141,0.0951372385794096,1.20243573326606,0.229194751642557,0.383193284376865
"gene-AT3G24030",675.979938126607,0.132301500470519,0.110051134583681,1.20218206719095,0.22929299562878,0.383329745972887
"gene-AT1G11920",3.99870663513719,1.58690808461694,1.32011647330597,1.20209702454726,0.229325939054717,0.383355381746824
"gene-AT5G18340",35.1521822419741,-0.512579322760706,0.426418607052262,-1.20205665110173,0.229341579912287,0.383355381746824
"gene-AT3G16480",2494.42657629091,0.0755806164796657,0.0629040958810011,1.20152138618518,0.229549015739514,0.383674308055773
"gene-AT4G23713",3.58622981134263,-1.74466264912821,1.45214423209986,-1.20143895527881,0.229580972756828,0.383699909458556
"gene-AT3G10745",11.3399891067863,-0.8676388345696,0.72221407420315,-1.2013596322211,0.229611727903999,0.383723498604023
"gene-AT4G06701",221.292711196451,0.213119777121702,0.177426776670197,1.20117031443259,0.229685142069222,0.38379055731697
"gene-AT1G06645",861.862450247833,0.117555941407838,0.0978660325318234,1.20119247063185,0.229676549415568,0.38379055731697
"gene-AT5G49690",20.2289209446047,0.739647210289467,0.616012499873444,1.20070162608944,0.229866963141308,0.384066538879459
"gene-AT1G12013",5.37618684059709,1.6041009392111,1.33613141914457,1.20055625983115,0.229923376737422,0.384132962193031
"gene-AT5G48090",23.6374576579413,0.707915411681989,0.589997431540304,1.1998618533539,0.230192997195054,0.384374850752989
"gene-AT5G55170",65.2727442403633,0.39196617233406,0.326674920299384,1.19986612983586,0.230191336057656,0.384374850752989
"gene-AT2G42850",76.1677774734959,-0.358368092751217,0.298676792200736,-1.19985248974538,0.230196634382753,0.384374850752989
"gene-AT5G06760",268.549336515631,0.186862497275044,0.155718608282117,1.20000107460827,0.230138923095805,0.384374850752989
"gene-AT5G07710",335.94715104434,0.168216157117252,0.140183394016349,1.19997206728804,0.230150188911511,0.384374850752989
"gene-AT4G08290",2057.90573004913,-0.109658240331546,0.091394058127047,-1.19983993028419,0.230201513027398,0.384374850752989
"gene-AT5G47490",1315.20310632765,0.0985322033524493,0.0821170230674894,1.199899846241,0.230178239707552,0.384374850752989
"gene-AT5G50960",1466.9932676637,-0.0894091979317177,0.0745114452144573,-1.19993911907603,0.23016298576002,0.384374850752989
"gene-AT1G50180",226.134206184537,-0.214902602700605,0.179143884988768,-1.19960892170045,0.230291259988578,0.384492629693048
"gene-AT5G15320",2445.26774906201,0.0834530406594887,0.069568982581157,1.19957253309167,0.230305399250635,0.384492629693048
"gene-AT2G41230",29.571141019774,0.532850419539203,0.444256610691314,1.19942035012158,0.230364538589698,0.384563519535209
"gene-AT5G18940",1289.17739208924,0.101566043954253,0.0846950289486856,1.19919722816069,0.230451264821318,0.38468044849535
"gene-AT3G58350",91.6969140445486,-0.333463598789269,0.278095823726052,-1.19909603215674,0.230490606779857,0.384718270122094
"gene-AT1G05850",20700.9438401002,0.0542101881186331,0.0452130016610279,1.19899555718639,0.230529673145535,0.38475562630739
"gene-AT5G27660",586.630647533885,0.152036231864589,0.126834181372938,1.19870077780964,0.230644315507391,0.384919104819059
"gene-AT2G39930",2331.01587703209,0.0904136983407898,0.0754840577290444,1.19778534780597,0.231000592803048,0.385457896334429
"gene-AT5G60570",2314.80152593599,0.0758621117948898,0.0633338472303091,1.19781309856359,0.230989786708345,0.385457896334429
"gene-AT3G13850",3.37174101163998,2.04409601864067,1.70692294529612,1.19753268551092,0.231098995566088,0.385590880731498
"gene-AT3G52790",75.7578886203414,0.385740425197036,0.322122825324332,1.19749485249501,0.231113732711307,0.385590880731498
"gene-AT1G21770",2536.67426975705,0.093106623429732,0.0777854847463948,1.19696655144966,0.23131959228565,0.385906415751324
"gene-AT5G00445",36.5326832663534,0.47018844816793,0.392841073561601,1.1968922798858,0.23134854363441,0.385926793580689
"gene-AT2G14910",7781.18726273809,0.06663412111033,0.0556792716570332,1.19674915147553,0.231404342912744,0.385991951911528
"gene-AT5G16450",620.47105221764,0.127432134082555,0.106503070161673,1.19651136712877,0.231497065380747,0.386062835800581
"gene-AT5G41970",2275.88647126776,0.0860772501869278,0.071935487581095,1.19658951487457,0.231466589262142,0.386062835800581
"gene-AT3G55460",2354.35912122985,-0.0745578568199729,0.062311392629867,-1.19653651881688,0.231487256394885,0.386062835800581
"gene-AT3G46690",190.557312306001,-0.232004022050845,0.193918980280411,-1.19639666893546,0.231541800632093,0.386093757009881
"gene-AT5G57360",2424.94163754698,-0.0866158160501709,0.0723983709392005,-1.19637796992573,0.231549094309798,0.386093757009881
"gene-AT1G09505",7.7134085680556,1.19912844502366,1.00253764216175,1.1960931885191,0.231660195427847,0.386232897248135
"gene-AT1G06983",9.88422525281019,-0.971111103136594,0.811970217226288,-1.19599350140444,0.23169909507708,0.386232897248135
"gene-AT5G36960",17.463148896219,0.70342926571211,0.588176422899994,1.19594944361058,0.231716288673867,0.386232897248135
"gene-AT4G14570",2232.05974295198,-0.0856395578771208,0.0716026432342562,-1.19603905678372,0.231681317998802,0.386232897248135
"gene-AT1G43670",9596.30139522541,0.0654649320347805,0.0547371466101864,1.19598729727351,0.23170151619039,0.386232897248135
"gene-AT1G20540",1037.52436766204,-0.103308019145866,0.0863966985789233,-1.19574035634584,0.231797897533923,0.38634099886048
"gene-AT3G06030",664.103845198134,0.134079245385104,0.112150302427718,1.19553173270771,0.23187934577395,0.386448817158248
"gene-AT3G04580",1092.45044821747,-0.0982626632632357,0.0822307618776681,-1.19496233549943,0.232101746135666,0.386791512910481
"gene-AT1G08645",3.02094396679141,-1.77278029519701,1.48435997583077,-1.19430618183088,0.232358220357884,0.387190938230413
"gene-AT5G59880",9383.99957175845,0.0586057565485215,0.0490846936729764,1.19397213597743,0.232488867844369,0.387380649152634
"gene-AT4G25220",70.6848542758834,0.45791440992988,0.38356525726115,1.19383703623113,0.232541721027204,0.38744071858138
"gene-AT1G29220",934.286445538177,-0.112435900848157,0.0942022831811459,-1.19355812886136,0.23265086102135,0.387594552726777
"gene-AT1G74010",138.61614358565,-0.252624684303419,0.21168457978755,-1.1934014492551,0.232712187680214,0.387645334704219
"gene-AT1G30650",598.100260175292,-0.137844176865845,0.115505973562116,-1.19339435541588,0.232714964582614,0.387645334704219
"gene-AT1G31095",2.34220898931635,2.61533802894586,2.19216556168636,1.19303855267846,0.232854274680087,0.387849373002609
"gene-AT1G66110",16.3144924573022,0.69592196560693,0.58336737996877,1.19293945719794,0.232893084802503,0.3878859980109
"gene-AT2G20562",51.2833583941333,0.409176049637345,0.343043952414804,1.19278024508817,0.232955448832853,0.387933826434373
"gene-AT3G28760",808.807563549016,0.113145609969771,0.0948567800256021,1.1928046676182,0.232945881659528,0.387933826434373
"gene-AT1G37140",4.39619652253609,1.448498045816,1.21463471071072,1.19253799767376,0.233050360850836,0.388063855492448
"gene-AT1G15360",5.61071425179831,1.34207005191036,1.12555844919097,1.19235927096901,0.23312040317044,0.388143043063108
"gene-AT1G60950",63792.2262807335,0.0524235908255954,0.0439673226850587,1.19233074984141,0.233131581873631,0.388143043063108
"gene-AT3G46660",6.67061860803209,1.63395481023991,1.37063762141965,1.1921129149713,0.233216973624199,0.388206842448619
"gene-AT2G33880",5.15847718034619,1.4785330706169,1.24022480644316,1.19214924821347,0.233202729371956,0.388206842448619
"gene-AT2G43470",10.2300012448415,-1.0024026552603,0.840868351188611,-1.19210415500043,0.23322040801599,0.388206842448619
"gene-AT2G20860",5569.01691276062,0.065883775442858,0.05527484412079,1.19193055160653,0.233288477520939,0.38829211802767
"gene-AT4G22850",568.00067066915,-0.144275991479593,0.121087333229651,-1.19150358366521,0.233455950630329,0.388542819601931
"gene-AT5G23350",103.991647924369,-0.353452660087172,0.296720644596795,-1.19119672501207,0.233576364928601,0.388715170243115
"gene-AT2G23740",1658.09665089572,0.0841809702203354,0.0706726236054054,1.1911397359514,0.233598732833223,0.388724340073702
"gene-AT2G40230",207.200239599564,0.203357167063199,0.17076021976362,1.19089309761197,0.233695554582017,0.388857395952283
"gene-AT1G74490",52.5670228655911,-0.401598154764133,0.337275325196884,-1.19071311999981,0.233766225566989,0.388946922241807
"gene-AT5G37490",3.19096709076055,-1.91731425600996,1.61061457154399,-1.19042400949593,0.233879780973005,0.389107782789071
"gene-AT5G36180",385.705806682042,0.176634442754795,0.148430097271338,1.19001769857967,0.234039435852059,0.389345310678351
"gene-AT3G07480",2644.65214324748,0.0763031894258321,0.0641433710184342,1.18957248760598,0.234214464687975,0.389608378389844
"gene-AT2G45100",426.402390391653,-0.145620776614038,0.122497767695721,-1.1887626962783,0.234533061207183,0.390110211236849
"gene-AT5G64640",258.064557443939,-0.212296507676338,0.178631072390225,-1.18846348978172,0.234650855764268,0.390254841821884
"gene-AT3G14570",943.794919439847,0.104042579081924,0.0875443361411819,1.18845585754555,0.234653861046031,0.390254841821884
"gene-AT3G63070",2724.60535382164,-0.0839946529761422,0.0706867644818204,-1.18826563348708,0.234728772788217,0.390351274464408
"gene-AT1G12880",299.401640845009,-0.179963988419062,0.15145705776716,-1.18821790857529,0.234747569894096,0.390354381927452
"gene-AT3G47040",88.1548885190423,0.327004828565231,0.275266646964953,1.18795659470821,0.234850510813998,0.390441090761354
"gene-AT5G22480",1149.79752009724,0.112806256507919,0.0949557490394313,1.18798764318182,0.234838278031745,0.390441090761354
"gene-AT4G12060",3607.30745770867,0.0714009450826671,0.0601039402596143,1.18795780732937,0.234850033045147,0.390441090761354
"gene-AT4G15955",359.585112395076,0.176041994348168,0.148282335210891,1.18720813303753,0.235145533635923,0.390903385488483
"gene-AT4G06599",1202.66251361095,0.0940558392916193,0.0792459247327118,1.18688550368817,0.235272786061119,0.391086733980922
"gene-AT5G44572",489.740292412242,-0.153166307873145,0.129073897127868,-1.18665594888957,0.235363357420796,0.391209086626262
"gene-AT5G09390",1205.72791041708,-0.0927879048111973,0.0782081163130232,-1.18642295947673,0.235455309147002,0.391333715844077
"gene-AT1G10290",3710.92559341872,-0.07720612329321,0.065083970715407,-1.18625404142611,0.235521990331308,0.391416329733307
"gene-AT2G18140",2.54656802910906,2.055224392941,1.73272039935265,1.18612581332155,0.23557261789275,0.391444043812706
"gene-AT1G09380",22.7780854483283,-0.59638065423758,0.502795656254644,-1.18612928894425,0.235571245531191,0.391444043812706
"gene-AT3G19615",9.98408790019421,1.08056651129051,0.911329841158345,1.185702983145,0.235739616052845,0.39169331363039
"gene-AT5G04960",351.106531862114,0.239748100549971,0.202207878812877,1.18565162721396,0.235759904948886,0.391698800217333
"gene-AT2G42290",484.406699148066,0.146995317167107,0.123988732967221,1.18555382936261,0.235798544807096,0.391734772673403
"gene-AT5G54090",555.050047783611,0.127928790880638,0.107910435638064,1.18550898366973,0.235816264805226,0.39173598805156
"gene-AT3G07580",109.430907105431,0.291343463263398,0.245773914412874,1.18541247129251,0.235854403193487,0.391771119668535
"gene-AT2G42350",94.2686891867701,0.300950822408567,0.253906762152832,1.18528084820135,0.235906423167682,0.391825558406475
"gene-AT3G52030",863.510350891861,0.109880847499958,0.0927073987732821,1.18524356150553,0.235921161061429,0.391825558406475
"gene-AT1G07260",226.408324036184,-0.199946603233173,0.168733858015791,-1.18498211078929,0.236024520047615,0.391968988676842
"gene-AT4G29860",275.045993592283,-0.215203802222955,0.181657926493,-1.18466508110918,0.23614989395982,0.392134621700283
"gene-AT5G19380",443.065134757576,-0.146826608341316,0.123941554880217,-1.18464391126298,0.236158267555047,0.392134621700283
"gene-AT1G63580",20.1675194623944,0.709055196842482,0.598603295763262,1.18451602565667,0.236208856342528,0.392190381509386
"gene-AT5G14380",3.98659305493395,1.58741780608361,1.34049626180697,1.18420159109119,0.236333272462183,0.392368703989163
"gene-rpl36",91.0962131615697,0.326289324297343,0.275588668751093,1.18397220675297,0.236424064962422,0.392473629583362
"gene-AT2G17350",703.157520580881,-0.122179913153769,0.103196336229775,-1.18395591953697,0.23643051253491,0.392473629583362
"gene-AT2G46630",601.727196760548,-0.136669973072293,0.115451995126139,-1.18378182137928,0.236499440030351,0.392559788918792
"gene-AT1G49170",201.79706346959,-0.226532584030941,0.191395210049248,-1.18358544068397,0.236577206493801,0.392632345223878
"gene-AT3G62810",631.404802293532,0.122366377824923,0.103383587155865,1.18361512877706,0.236565448893218,0.392632345223878
"gene-AT2G17820",1644.15721488999,-0.0894932715012485,0.0756212734608014,-1.18344041835844,0.236634646723307,0.392699411212144
"gene-AT3G15670",23.6459485930763,0.592722875884368,0.500922308220423,1.18326308522788,0.23670489796763,0.392787726125186
"gene-AT3G50200",10.3857823273528,0.929169051062155,0.785506681899814,1.18289133940259,0.236852214442057,0.392973582654608
"gene-AT5G43210",207.736556605756,-0.217166729849228,0.183595945399738,-1.18285144792494,0.236868026597701,0.392973582654608
"gene-AT1G05350",1098.27813243771,-0.115750660839875,0.0978570747783298,-1.18285429134356,0.236866899500747,0.392973582654608
"gene-AT2G02010",232.585721565387,0.200720915630809,0.169734280901844,1.18255967247349,0.236983703031785,0.393137209223737
"gene-AT4G36400",953.04359799691,0.104369281897318,0.088290722961755,1.18210926806577,0.237162347409662,0.393405263572361
"gene-AT1G45170",581.114035621321,-0.135190199934952,0.1143800140181,-1.18193900477718,0.237229903898104,0.393484751700812
"gene-AT5G38940",1050.83942576544,0.119002905072299,0.100687583238392,1.181902487326,0.237244394938913,0.393484751700812
"gene-AT5G24840",580.064220668692,-0.12803165824782,0.108334717967574,-1.1818155864507,0.237278881901639,0.393513646272288
"gene-AT5G59520",1504.39150602746,0.114348926475901,0.0967633654654468,1.18173779845156,0.237309755387064,0.393536544370393
"gene-AT3G63480",191.33398349514,0.210372020224396,0.178028499101197,1.1816760871798,0.237334250156412,0.393548861955752
"gene-AT5G61580",1206.17029841219,-0.092713726301719,0.0784647555979845,-1.18159708260279,0.237365611684632,0.393572563445455
"gene-AT1G79850",12600.8287395005,0.0666985647388819,0.0564544438626195,1.18145818425191,0.237420755646293,0.393635692008044
"gene-AT3G02200",4924.54823309889,-0.0633801277072407,0.0536514369324737,-1.18133141125394,0.237471093627369,0.39369084391067
"gene-AT1G01900",727.240498648654,0.150980771319068,0.127854089027165,1.18088339972442,0.237649046769043,0.393957539140716
"gene-AT5G56490",106.832780860155,0.280172563948525,0.237297893147621,1.18067868295077,0.237730392971106,0.394043340173959
"gene-AT1G30070",820.48268533912,0.123933845545198,0.104969336224749,1.18066713577996,0.237734981937643,0.394043340173959
"gene-AT5G37478",46.9364667522907,-0.462299594365366,0.391581760386245,-1.18059532167527,0.237763523018964,0.394059164641218
"gene-AT3G19910",1640.49607032218,-0.0954935223466913,0.080888523679186,-1.18055711741545,0.237778707524954,0.394059164641218
"gene-AT1G18010",4.63898034073636,1.37036111789661,1.1608504337215,1.18048034276341,0.237809224129461,0.394081415681009
"gene-AT1G30270",3246.67980582564,-0.0729211294868325,0.061786373595411,-1.18021377924418,0.237915200019693,0.394228700578766
"gene-AT5G20225",4.94090666607025,-1.40486889599557,1.19045384694303,-1.18011202164884,0.237955663906004,0.394267417834917
"gene-AT1G57700",405.85352980406,-0.161351345010949,0.136754175530035,-1.17986412031355,0.238054262159652,0.394380636593619
"gene-AT2G01120",416.137932715083,0.144675713671029,0.122621686403368,1.17985421595911,0.238058202035933,0.394380636593619
"gene-AT1G08270",24.2175118804024,0.644829207342273,0.546578847803492,1.17975514408143,0.238097614603129,0.394417593041203
"gene-AT5G60720",257.330060978786,0.1887859996287,0.160035731804537,1.1796490539955,0.238139824247174,0.394459177308784
"gene-AT3G62590",212.99662029884,-0.215550825468611,0.182743915279622,-1.17952395371846,0.238189604188566,0.394513294281292
"gene-AT4G26965",349.069629438688,-0.174937499549151,0.14833159010641,-1.17936778958315,0.238251755378826,0.394587892500205
"gene-AT1G64405",85.1057234946357,-0.307980014629281,0.26125050774187,-1.17886857825204,0.23845051145419,0.394888706091796
"gene-AT1G63820",87.4136089367124,-0.346981931518755,0.294346832646803,-1.17881999408198,0.238469861010329,0.394892389589744
"gene-AT1G61480",92.3962844605016,0.29820800103955,0.253004600713761,1.17866631752254,0.238531072876626,0.394965389161433
"gene-AT1G55050",63.9004790873062,-0.363079066874265,0.30805994609027,-1.17859874833541,0.238557990289371,0.394981596760437
"gene-AT5G03406",310.787285044608,-0.1795939497371,0.15239233265974,-1.17849728134351,0.238598415534871,0.395020165409147
"gene-AT1G13680",4.23665108907979,-1.68500379726083,1.4301879504688,-1.17816948234566,0.238729046263702,0.395179689719649
"gene-AT4G21880",310.486514752107,0.181790252473139,0.154297483819116,1.17818027859905,0.238724743060014,0.395179689719649
"gene-AT4G19690",7236.66673190063,0.262914184128999,0.22320220359349,1.17791930319754,0.238828778764162,0.395316402951893
"gene-AT4G15258",6.23861718936633,1.31929439079906,1.12039607288916,1.17752500452542,0.238986023369264,0.395548285448741
"gene-AT2G01130",1132.31356795819,0.0987417882882709,0.0838682184097982,1.17734453122394,0.239058019702047,0.395639049473158
"gene-AT5G19930",536.495202658144,-0.15500529348661,0.13168211494864,-1.17711728390045,0.239148697387275,0.395760715735122
"gene-AT3G08710",845.531854071576,-0.120257564197524,0.102168992865403,-1.17704560674245,0.239177303499306,0.395779651337675
"gene-AT1G09015",12.9208625859762,-0.967607462505253,0.822411531572146,-1.17654899689398,0.23937556510732,0.39607930222515
"gene-AT4G26950",28.5005812829953,0.606971967915925,0.516009328216065,1.17628099866786,0.239482606208784,0.396210851324698
"gene-AT2G13540",2049.2573070127,0.077838112644048,0.0661740210677308,1.17626390822433,0.239489433443065,0.396210851324698
"gene-AT2G29500",216.072063995915,-0.239781358824406,0.203894444951567,-1.17600731536047,0.239591952817661,0.396323589671624
"gene-AT5G05400",228.247020020431,-0.224113909261804,0.190566898241695,-1.17603797579558,0.23957970108853,0.396323589671624
"gene-AT3G23910",1080.67947012085,0.108635932214057,0.0923920245757123,1.17581504153568,0.239668794376532,0.396422260205756
"gene-AT2G23560",138.529026244314,0.257305240032306,0.218877804356398,1.17556570337912,0.239768467369373,0.396558678028286
"gene-AT1G79770",71.5025932387617,0.327454363934363,0.27871206646935,1.17488405895901,0.240041104041597,0.396981124442027
"gene-AT5G64150",598.232363786374,-0.127735779425118,0.108735430210796,-1.17473926555023,0.24009904504941,0.397048471012216
"gene-AT3G12250",422.288440070448,-0.145409975385333,0.123825842663834,-1.17431040449364,0.24027071733538,0.397295130394434
"gene-AT5G47380",915.459498813897,-0.12711339840385,0.108247893343214,-1.17428057468814,0.240282661367829,0.397295130394434
"gene-AT1G21326",16.2283374974268,-0.751428385664448,0.640072389041398,-1.17397406688612,0.240405413161184,0.397469593610363
"gene-AT5G28646",19.95549788375,-0.657077206850953,0.559841231079378,-1.17368491346038,0.240521255282953,0.397549131759328
"gene-AT1G67620",285.802364583087,0.21022299120502,0.179114119665609,1.17368184930082,0.240522483072743,0.397549131759328
"gene-AT3G18870",289.889677641339,0.181237666958763,0.154405290339664,1.1737788683281,0.240483610291809,0.397549131759328
"gene-AT2G32590",469.735728147323,0.152139010856213,0.129623210570138,1.17370191794386,0.240514441771808,0.397549131759328
"gene-AT3G53930",973.818523791787,-0.109132063179843,0.0929861432086608,-1.17363791436053,0.240540088017207,0.397549734058828
"gene-AT1G55205",134.867571071674,0.275226936379968,0.234540892932145,1.17347100089532,0.240606979331064,0.397631787887552
"gene-AT3G48810",238.281317573796,0.184769544528379,0.15749456770614,1.17318042913791,0.240723458516491,0.397767268357705
"gene-AT3G52200",3516.59463681237,0.0784380146099407,0.066859074225697,1.17318427630566,0.240721916073591,0.397767268357705
"gene-AT3G19020",4.19984944190893,-1.67927366014577,1.43183124931179,-1.17281534465246,0.240869863321473,0.397980666260378
"gene-AT5G24310",370.050830543001,0.1645798754779,0.140349205487689,1.17264558004453,0.240937963041191,0.39806466215998
"gene-AT3G19870",1568.34770062175,0.0855778520277665,0.0729903782297734,1.17245387821348,0.241014879002631,0.398159389317504
"gene-AT3G26380",1531.56276723692,0.0851664867780797,0.072641828712808,1.17241661295159,0.241029832841105,0.398159389317504
"gene-AT5G25260",91.9613598408537,1.23189871539822,1.05081442681328,1.17232756228338,0.241065569821032,0.398189897887047
"gene-AT5G44770",6.02753109479037,1.48004747009366,1.26286479577829,1.17197618861608,0.241206616215657,0.398394338752011
"gene-AT1G07070",814.270263482818,0.115890394529956,0.0988944983720724,1.17185886411941,0.24125372487691,0.398443607071814
"gene-AT3G14880",8.39594652323492,1.16675466854771,0.99573820762472,1.1717484170171,0.241298078014651,0.398459780932386
"gene-AT1G53380",1203.42053414162,0.105371394531803,0.089925582825446,1.17176215289412,0.241292561674667,0.398459780932386
"gene-AT5G47670",8.20791505590325,-1.02834041765215,0.877715740325887,-1.17160986228906,0.241353726676989,0.398523135226974
"gene-AT3G49930",34.9369535644691,-0.544570816254976,0.465020832734322,-1.1710675692805,0.24157161832678,0.398838662170642
"gene-AT5G02180",1017.21139268155,0.11928926157755,0.101865374134299,1.17104818581709,0.241579409104356,0.398838662170642
"gene-AT4G39190",157.978992007772,0.253961893842673,0.216906045730508,1.17083824467578,0.241663801884388,0.398949427810145
"gene-AT1G11400",1099.56805696368,-0.102382131873865,0.0874501482416006,-1.17074852281567,0.241699874879071,0.398980414835458
"gene-AT5G10605",308.639488867382,-0.169535026615404,0.144834348139305,-1.17054434112784,0.241781980981074,0.399087380060314
"gene-AT5G26990",724.090737216245,-0.113735895433497,0.0971846294797631,-1.17030744514163,0.241877266841506,0.399216083036167
"gene-AT5G08290",3928.6653428414,-0.0649335626682563,0.0554891531812577,-1.17020280443185,0.241919364528133,0.399256987307058
"gene-AT3G25230",5025.1621238686,0.070928482863066,0.0606144327064562,1.17015832197191,0.241937261693215,0.399257948714223
"gene-AT5G37050",13.5406770548034,-0.747573172302901,0.639066402756923,-1.16978950712771,0.24208568730618,0.399474299670331
"gene-AT5G02670",472.761341078732,-0.155529253405344,0.132970872254096,-1.16964904244699,0.242142232665233,0.39953901560126
"gene-AT5G57450",34.3141088585761,-0.505368243254337,0.432189606149887,-1.16932067792272,0.242274455094636,0.399728581856555
"gene-AT3G59320",451.165950176411,0.149719948218953,0.128062667562948,1.16911470819831,0.242357418767049,0.39983685478639
"gene-AT1G74600",142.74485125673,-0.267131185750245,0.228523391435656,-1.16894460594184,0.242425950249884,0.399921303964234
"gene-AT5G58950",7559.28108032505,0.0586122628220559,0.0501481437470893,1.16878230065012,0.242491353165587,0.40000058034518
"gene-AT3G05170",245.598481076756,-0.20942109718918,0.179210763637468,-1.16857432521646,0.242575177563845,0.400110230289321
"gene-AT2G30800",1636.89582106688,-0.0862418443003242,0.0738057882698632,-1.16849702878303,0.242606337047449,0.400133003789223
"gene-AT1G34520",3.04067897347679,1.90099990379752,1.62704908524226,1.16837280512312,0.242656419576201,0.400186981762811
"gene-AT2G37790",959.549804154903,0.114463867971262,0.0980074479053761,1.16790989274381,0.242843113281746,0.400447841809179
"gene-AT2G35510",1975.16300514269,0.0777534482020721,0.0665757470293767,1.16789449118405,0.242849326504166,0.400447841809179
"gene-AT2G35612",5.34363408502641,1.19468170903013,1.0231235635485,1.16768076857366,0.242935556977564,0.400561387797329
"gene-AT1G09437",4.72517361067061,-1.33756816211048,1.14564629645904,-1.16752279149737,0.242999309683238,0.400637857999842
"gene-AT5G41950",2283.54203266002,-0.0857614898517567,0.0734598603833699,-1.16746056151193,0.243024426238596,0.400650621622635
"gene-AT3G61280",63.9408184419499,0.552191671763315,0.473075123919068,1.16723886724127,0.243113918776264,0.400752873836289
"gene-AT4G20840",861.12527475304,0.117696540714788,0.100835016567112,1.16721893566065,0.243121965801061,0.400752873836289
"gene-AT2G41350",769.351030923126,-0.113296871674774,0.0970690798257743,-1.1671777653412,0.24313858818551,0.400752873836289
"gene-AT5G17150",9.3048599719475,0.911655388090995,0.781268710111061,1.16689095095259,0.243254410741363,0.40082917373768
"gene-AT3G23110",120.900345642332,0.301371574642441,0.258257295334201,1.16694312256483,0.243233339703544,0.40082917373768
"gene-AT4G11630",905.898212998276,0.10978022366488,0.0940781206774229,1.16690493894214,0.24324876115511,0.40082917373768
"gene-AT2G21290",1007.84654762031,0.109282273317711,0.0936451784957437,1.16698238044021,0.243217485103429,0.40082917373768
"gene-AT2G31865",195.388959300543,-0.267917299627098,0.229672456839052,-1.16651906508253,0.243404644935058,0.40104806770686
"gene-AT5G42080",7999.29611397989,0.0550804176036136,0.047230530989399,1.16620364941433,0.243532117426962,0.401229429533317
"gene-AT1G23140",122.946475830806,0.265417146520072,0.227750598966948,1.16538506473298,0.243863160092685,0.401746131926644
"gene-AT5G15820",173.512717672568,0.217417394951709,0.186637409066103,1.16491863040546,0.244051931438095,0.402028395987357
"gene-AT1G29410",338.806092095201,-0.16969885534391,0.145684175458058,-1.16484068918498,0.244083485151957,0.402051652555109
"gene-AT5G12900",1179.68599642272,-0.0961519123060075,0.0825760055020965,-1.16440498328012,0.244259929048717,0.402313550281025
"gene-AT2G45000",1691.0816261057,-0.109091852555932,0.0937181427496884,-1.16404198114879,0.244406999127077,0.402527033274142
"gene-AT5G16070",3001.00719076535,0.0794140371176535,0.0682260896139067,1.16398341993598,0.244430730986951,0.40253736793516
"gene-AT4G02680",2384.20879830991,0.0799571534952066,0.068704880544525,1.16377690873634,0.244514432309296,0.402646453947015
"gene-AT2G18735",287.572559229856,-0.178624119304931,0.153492338172486,-1.16373313112348,0.244532178454823,0.402646922521406
"gene-AT5G02400",209.090978256418,0.217658269648978,0.187107462472754,1.16327946930857,0.244716132728566,0.402921049952731
"gene-AT2G48080",163.214203928768,0.252738301352383,0.217300167682633,1.16308378427718,0.244795510572318,0.402965425348877
"gene-AT2G29440",190.387003900096,-0.210869201019307,0.181288456679048,-1.16316948625487,0.244760744124977,0.402965425348877
"gene-AT3G63110",261.137548257755,-0.182850731021328,0.157208212789813,-1.16311182333584,0.244784135675578,0.402965425348877
"gene-AT1G19580",1320.55918357466,0.0913340513780848,0.078534094251085,1.16298599034041,0.244835186559663,0.403001967797792
"gene-AT1G07710",16.9316962577987,0.675806630845857,0.581159659506193,1.1628588113292,0.244886791118773,0.403058138216116
"gene-AT5G20260",5.69163938001001,1.34196184364144,1.15406664796411,1.1628113904936,0.244906034700977,0.403061041622285
"gene-AT1G33440",176.822085487659,-0.241542383260163,0.207740545077962,-1.16271180076819,0.244946452100928,0.403079589069047
"gene-AT3G03880",820.027949606219,-0.10643842422807,0.0915443838321095,-1.1626974782339,0.244952265129648,0.403079589069047
"gene-AT1G54020",21.6371501396423,0.633150406467682,0.544718619423978,1.16234397703757,0.245095769902893,0.403258177537696
"gene-AT2G01735",623.484371647048,0.132749162471933,0.114205098014217,1.16237510216407,0.245083132205339,0.403258177537696
"gene-AT4G38530",163.252104685565,0.232033356628968,0.199633303283856,1.16229783714515,0.245114504868997,0.403260228865168
"gene-AT1G48880",194.613235677457,0.21697425515067,0.186687604211576,1.16223171895639,0.245141353714438,0.403275627830578
